id,sentence
3083,"Bat isa isa ku ra ba inin, ampa nag-aanib in lungan namu’ ini."
3084,Kāku tuud in dusa.
3085,In sarang niya yadtu timawag na aku kaymu.
3086,Marayaw ra isab.
3087,Daing ha California.
3088,Ha San Diego.
3089,Bakas niya daing duun tagna’ nakabutang.
3090,Maingat hati’ siya magtagalog.
3091,Ha Manila.
3092,Ha San Francisco.
3093,Dī ha Honolulu.
3094,Pakain kaw?
3095,Duun ha higad daplakan.
3096,Aun napikil ku.
3097,Tukura kunu?
3098,Bukun.
3099,Bukun da isab.
3100,"Na huun, sa bukun in katān basi’."
3101,Bukun katān in walna’ puti’.
3102,"Huun, sa aun da isab bukun tibulong."
3103,Mahunit isab in piyatukud mu yan.
3104,In sabab niya makara pakaingaan.
3105,"Kaingatan ku na, sīn!"
3106,Maingat pa karayaw kaw.
3107,Kaka sīn mu duun?
3108,Daing siya ha Pilipin.
3109,Malami siya iban maingat magda badju.
3110,Iban maingat pa siya mamayla.
3111,Bukun isab.
3112,Misan yadtu maingat.
3113,Pasal usug siya.
3114,Linkud daw.
3115,Tindug kaw.
3116,Manaw kaw.
3117,Dāgan kaw.
3118,Laksu kaw.
3119,Kalang kaw.
3120,Bayla kaw.
3121,Magbassa kaw.
3122,Magsulat kaw.
3123,Īg na kaw.
3124,Kaun kaw.
3125,Tangis kaw.
3126,Katawa kaw.
3127,Libut kaw.
3128,Luhud kaw.
3129,Silawak kaw.
3130,Inum kaw.
3131,Itung kaw.
3132,Pakaduun tuwi’ kitaniyu ha adlaw sin kapag anak kan Perla.
3133,Ha pitsa duwa sin November.
3134,Hangpu tag unum.
3135,Kanu kaw isab piyag anak?
3136,Sin tahun 1967.
3137,"Ha Ahad yan, lisag upat sin mahapon."
3138,Masakit in ū ku yan.
3139,Mapasu tuud in hula bihaun yan ba.
3140,Labi Allha ha daira.
3141,Simakit in siki ku ubus dimag pa ū ku in sakit.
3142,Subay sayan mami kita aspirin.
3143,Sumakit na isab in siki ku.
3144,Sumakit isab in taikud ku iban sin lima ku.
3145,Di’ na hadja kita lumingkud.
3146,"Sandalan na hadja in sakit sin ū ta, maig da sa yan."
3147,Patta’ sin pamilya ku.
3148,Amu na yan in Ina’ ku.
3149,In yari isab Ama’ ku.
3150,In manga ini apu’ ku usug iban apu’ ku babai.
3151,Duwa ra.
3152,"Magulang ku babai, iban hi Henry, kamanghuran namu’."
3153,Amu in taga umbul upat.
3154,Sumakat na kita.
3155,Mabuggat pakarayaw in bag ini.
3156,Mampallam para ha mastal ta ha iskul.
3157,"Pansit, lumpiya, adobo manuk iban babuy, piriti ista’, sinigang iban pakbet."
3158,Mabaya’ aku sin adobo manuk.
3159,Iban kaunun iban coke isab.
3160,Kaiman taglima.
3161,"Yari na in bayad ku, in ini isab sarakka ku kaymu."
3162,"Duhalan ba kāku, in kitsap yan."
3163,Yari na kawa’a.
3164,Iban tuwi’ asin duhalan mari.
3165,"Sūngan tuwi’ in lay mu, bat makiput na yan."
3166,Butangan in tinapay ini duun.
3167,Di’ na aku manga sungit.
3168,Na unu na kaw yan?
3169,Mabaya’ kaw mangita-ngita pa paningkalan?
3170,Mataud aku laung hihinang.
3171,Kadtui na ba.
3172,Mataud in manga piyapaguwa’ didtu.
3173,Pasalan mataud tuud aku hihinang ha bihaun.
3174,Di’ na aku mabaya’ kaymu yan.
3175,Mabaya’ aku mamus sin plaka.
3176,Mabaya’ kami maglami-lamihan sa’btu yan.
3177,"Di’ aku makajari, pasalan aun hinang ku."
3178,Busi na hadja kita sin records.
3179,Butangan ma yan ha lawm sin karton.
3180,Lisag walu.
3181,Timprano pa.
3182,"Wayra manga iskul ta ha inglis, bihaun."
3183,Kimita kita sini dūm yan.
3184,Duun ha sini Liberty.
3185,"Tagalog kunu, “Ibong Adarna.”"
3186,Maray’ di’ ta ra kahātihan.
3187,Hati ku.
3188,Sa’ di’ ku pa ba kaingatan.
3189,Piyakain kaw sin limabay tahun yaun?
3190,Piya San Francisco.
3191,Mayta’ kaw way miyadtu pa Los Angeles?
3192,Masuuk na madtu in Disneyland.
3193,Marayaw sa yan.
3194,Bang awn sīn.
3195,Lain sambung di’ tana kaw pagkakitaan.
3196,Mangangalang siya ha Maile Room sarta mang gigitara isab.
3197,Nag iban aku pasal dūm na bang magkaubus in manga pagpaguwa’ nila.
3198,"Minum, magbayla."
3199,Bang hapusan na na humundung iban mangita ngita na adja.
3200,Mahunit sayan in hinang mu.
3201,Sa’ makuyag da isab amu minsan manga bihadtu.
3202,In kapatutan sin manusia importante ha panahon sin giyera.
3203,In mga ulama iban mga tao hadja ha pag-isip naghisab sin kahulugan sini.
3204,Nahinang in kasabutan tungud sin kahirap sin mga tao ha panahon sin kagubutan.
3205,"Kadtu, in kalibutan puno sin ilmu, ginhawa, iban kamagjambangan."
3206,"Pero, nagkatupa in daku na kasakit ha mga lugar kawman ha Hiroshima, Nagasaki, Sabra, Shatilla, Halabja, Bosnia, Kosovo, Kashmir, Chechnya, Jenin, Iraq, Rafah, iban iban pa."
3207,In mga tawo nagkuri ha pag-isip ha tunay kahulugan sin kapatutan sin manusia.
3208,In mga karahasan nagpapakita sin panlupig ha pagkatawo sin tau.
3209,In pagbunu isa in kasakit ha kasaysayan.
3210,In mga tao nawawaraan na sin dangal tungud sin pagpatay iban panghilas ha sibil.
3211,Nawaraan na in kahalaga sin tau misan pa in lugas niya mahal.
3212,In mga intellectuals nagtan-aw ha problema ini iban naghahanap sin kasulbaran.
3213,In kinahanglan buhatan subay sin hustisya iban kagustuhan sin Allah.
3214,In tuyo sin pangusisa ini amo in pagpakilala sin Kapatutan Manusiya ha Islam ha panahon sin giyera.
3215,In pagtuon ini nagsandig ha Shari’ah.
3216,In mga ulama nagbuhat sin ilmu para magpakita sin kaayohan.
3217,"In libro ini binuhat sug kamatuud sin kaputusan, sug bang tisa ha pagpanday sin marayaw na kabutangan."
3218,In katapusan tuyo sin kitab amo in pagbuhi sin Kapatutan Manusiya ha Islam ha agi sin hustisya.
3219,In kapatutan sin manusia importante ha panahon sin giyera.
3220,Naghihirap in mga tao pag may giyera.
3221,"Bukun Muslim, basta masuk ha lugar Islam, bukun niya maksud mamunu, in tawag ha kanya Musta’min."
3222,May mga kasunduan in iba na grupo ha mga Muslim.
3223,"In mga bukun Muslim na nagpuyo ha hula Islam, tawag ha kanila Ahlud Dhimma."
3224,"In mga Muslim misan ha giyera, may mga batas pa gihapun sila sin pagtrato ha iba."
3225,In mga ulama nagsisiyat ha mga sukat buhaton ha panahon sin giyera.
3226,May mga daan na libro nagtudlo ha tama na batas ha giyera.
3227,"In hustisya importante ha Islam, bisan ha panahon sin giyera."
3228,In mga ulama nagtudlo sin daan na pag-isip para ha marayaw na solusyon.
3229,"Basta kita maghisgot sin kapatutan sin tau, dapat may hustisya."
3230,May mga kasulatan sin mga Muslim na nagtudlo ha paggalang ha iban.
3231,"Dapat kita magtan-aw ha kahulugan sin mga batas, bukun lang sa literal niya."
3232,In pagtuon sin mga ulama makatabang ha mga problema ha kalibutan.
3233,"In mga batas Islam nagtudlo ha respeto, hustisya, iban kahadlangan sin karahasan."
3234,"Di tuud sayang in kaalaman, misan baguhan siya, basta makatabang ha kaayohan."
3235,"In mga giyera daing rason kawman, pero dapat kita andam mag-analisa sin mga rason niya."
3236,"Bang may problema, dapat kita maghisab sin giya ha Islam."
3237,In pagsabot sin batas Islam pwede magamit ha pang adlaw-adlaw na kinabuhi.
3238,"Ha Islam, in panindugan sin tau importante bisan ha panahon sin kasisihan."
3239,Awn tau na bukun mapapakinabangan in pagbunu ha iban.
3240,In Islam way mag-agad sin pagbunu bang way tuyo na panglaban.
3241,Dapat hipagpa’gang in mga tau na magsurender ha giyera.
3242,"In Islam nagtudlo sin kalinaw, kaadilan, iban kasajahitraan."
3243,Di tuud ha Islam in pagbunu basta-basta lang.
3244,"Bang awn kasunduan, dapat sundon in kasunduan."
3245,"Bang in tau sumurender, ayaw na siya bunua."
3246,"Bang in tau awn niya buhat sala, ayaw siya saktan."
3247,Ayaw pagpatay bata-bata.
3248,Ayaw paghinang hinangan in patay.
3249,Ayaw ka manglarak in kasunduan.
3250,Ayaw ka mangidjib sin ganima.
3251,Pagparrang kamu ha ngan sin Allah.
3252,"Bang may kasunduan, respetuhon in kasunduan."
3253,"In tau na tumaayun jizya, ayaw na siya gubata."
3254,"Bang magpay Islam in tau, taymaa da siya."
3255,"Bang maglayn sila ha hula nila, baytai sila."
3256,"Bang in tau makalup ha kuta, taymaa da sila."
3257,Ayaw pagbuwa ha parjanjian.
3258,Ayaw gamita in ngaran sin Allah para ha buwa.
3259,"Bang di ka makapasa ha hukuman sin Allah, ayaw magliwat sin batas Niya."
3260,"Bang ka may parjanjian, dapat tuparun mu."
3261,Di dapat in Muslim maglapas ha kasabutan.
3262,"In Islam, di basta-basta in pagbunu."
3263,"In pagbunu dapat ha tuyo ha pagdepensa, bukun ha kasakitan."
3264,"In Islam nagtudlo sin kaluagan, kaadilan, iban kasajahitraan."
3265,In Rasulullah nagtindug sin kalinaw ha Madina.
3266,May kasunduan in Rasulullah ha mga tawo ha palibut niya.
3267,In mga kasunduan yan ginrespeto niya.
3268,In kahambukan sin manusiya importante ha Islam.
3269,"Bukun importante in tribu nila o rasa, kundi in pagkataw niya."
3270,Kami ginbuhat sin Allah dain ha usug iban babai.
3271,"Ginbuhat kami bangsa-bangsa para magkilahi, bukun para mag-away."
3272,"In labi dangal ha Allah, amo in labi takot kaniya."
3273,"In pagtulung-tabang ha marayaw, tama ha Islam."
3274,Ayaw pagtulung-tabang ha buhat mala iban hinang dusa.
3275,"Bang may buhat mala, tulakan da sin buhat marayaw."
3276,In kalimayahan ha pagtuo importante ha Islam.
3277,Di pwede pugusun in tau na mag-Islam.
3278,Di pwede pugusun in tau na biyaan in religion niya.
3279,In Islam nagpanalipod ha mga tawo bukun Muslim na nagsilung ha hula Islam.
3280,"Bisan bukun Muslim, dapat respituhan in religion niya."
3281,"In mga maap ha iba, dapat magpugong."
3282,"In mga nagsukul ha buhat mala, dapat pasabot ha marayaw"
3283,"In Islam, importante in kaadilan."
3284,"Dapat patas an paghusga, bukun bang sinupa lang."
3285,In Allah nagsugo sin pagkamatuod bisan bang kontra pa ha sarili.
3286,Magpaka-saksi kita tungud ha Allah.
3287,In Islam nagtudlo sin panagsama ha buhat marayaw.
3288,"Bang kaw uyuman sin buhat, dapat uyuman mu da isab."
3289,"Bang buhat magbunga sin sala, ayaw da tumabang."
3290,Bukun pwede magsandig ha buhat na nagdadala sin kasakitan ha iba.
3291,Ayaw ka mag-bisnis bang makadaut ha iba na Muslim.
3292,Ayaw ka maghayanat ha tau na nagtulungan ha kaw.
3293,Bukun pwede mamuting sin nagmuting ha kaw.
3294,In mga Muslim dapat wayruun budhi ha pagpakitang traydor.
3295,"Bang may kasunduan, dapat tutuparun."
3296,Di pwede magsayaw-sayaw sin kasabutan.
3297,In pagtupad sin kasunduan ha Islam dakula in bili.
3298,Bukun pwede ipagbuwa an ngaran sin Allah ha parjanjian.
3299,In mga kasunduan ha Islam respetado bisan pa ha ibang relihiyon.
3300,Ginbuhat sin Rasulullah kasunduan ha mga Yahudi ha Madina.
3301,May kasunduan siya ha mga Quraysh ha Makkah.
3302,Nagpakita hiya sin respeto ha mga kasabutan.
3303,In Imam nagtudlo na bukun marayaw pagpwersa sin tao.
3304,In Islam wayruun pagpugus ha relihiyon.
3305,"In mga adat na bukun kontrari ha Islam, pwede siya gamiton."
3306,In panghukum sin adat pwede gamiton basta way makalapas ha Shari’ah.
3307,"Adat na makakabulig ha pagsabot sin sara, dapat halga."
3308,In Islam nagtan-aw da sin kabiasnan ha pagsabot sin mga problema.
3309,Ayaw ka maghukum sin tau bang awn lang basa sin buhat niya.
3310,Dapat may pagsabut ha kahimtang sin tawo.
3311,"Adat na di kontra ha Qur’an, pwede gamiton ha hukum."
3312,In Hula Islam pwede magamit sin lokal na adat bang makapahimutang.
3313,"Adat ha hula ha adlaw ini may halga, basta sukat siya ha Shari’ah."
3314,"In Sara Parmanusiyaan Liyubangsa, may katumbas siya ha Islam."
3315,"In Islam, importante in pagparihala sin pangaddatan."
3316,"In marayaw na pag-uugali, dakula in bili ha Islam."
3317,"Bukun lang sin sara in pagtamuk ha kaadilan, kundi ha pangaddatan isab."
3318,"Tiyampu sin Shari’ah, dapat patas in pagsabtan sin kasabutan."
3319,"Misan pa in kalaban, dapat tumanun in kasunduan."
3320,Ayaw ka magtampal sa kasabutan bang wala ka magtampal ha sibu mo.
3321,"In Islam, in tao na di makialam ha traydor, di dapat isab masakitan."
3322,Dapat in manusay magpakita sin kadayaw bisan pa awn sin kasakit kaniya.
3323,Ayaw magsukol bang may nagsukol.
3324,Di pwede mamuting bang kaw napamutingan.
3325,"In kadayaw, in Allah in magbalus."
3326,"Bang may traydor ha grupo, siya ra dapat papanagot, di in bug-os na grupo."
3327,"In mga Muslim subay magtupad sin parjanjian na bukun lang sin madtu, kundi misan ha kaydi."
3328,In pagpadjari sin pangaddatan isa na ka dakula na sunnah.
3329,Hi Rasulullah nagsabi: “Ginpadjari aku pa kamatuuran sin pangaddatan.”
3330,"In manga marayaw sin pangaddatan, madtu ha upat-upat ni Rasulullah ha adlaw qiyamat."
3331,"Bang may parjanjian, ayaw gub-on sin mga Muslim bang di sila tiyu."
3332,"Bang awn kaw nahinang traydor, ayaw kaw panubay sin sala sin iba."
3333,"Bang awn kaw labut, awn kaw sala."
3334,"Bang kaw nagpa-lugus sa hinang sin traydor, kaw isab magkasala."
3335,"In Islam, nagtudlo in pagpanagot bang kaw may sala."
3336,In kawman bukun dapat masala bang awn sila nahinang.
3337,Allah nagsugo: “Ayaw niyu patay in mga bukun makasasala.”
3338,"In Rasulullah, bukun siya nagtampal sin kasabutan bang awn rason."
3339,"Tiyampu siya sin mga Yahudi ha Madina – in bukun traydor, in siya ginrespeto."
3340,"In mga Imam nagsugid: “Bang may tao na di traydor, awn sala niya, misan pa may nanglarak.”"
3341,In Islam nagpapakatampal sin kaadilan bisan pa ha kalaban.
3342,"Bang kaw may kasunduan, ayaw paglang."
3343,"Bang kaw Muslim, tanday mu na si Allah in pagbasis sin katapatan mu."
3344,"In Muslim nagkamatuod pa Allah, di lang pa tao."
3345,"In Islam, in pagsunod ha sara (batas) importante."
3346,"Bukun lang ini bang gusto mu maghayang, kundi tungud tuud in pagsunod ha Allah."
3347,"In tawo subay magsunod ha sara, bukun tungud pangandoy ha ginhawa niya, kundi tungud in tuman sin Allah."
3348,"Bang tawo magsala, awn azab dunya, bukun lang ha akhirat."
3349,"Bang may patayan (bunu), subay pag-ampingan na in mga awn sala, di dapat apil ha pasakit."
3350,"In sara Islam, nagtaud pa pag-ayaw sin sala sin mga bukun salarin."
3351,"Dapat pagsiguro na in traydor ra in papanagot, bukun bug-os na grupo."
3352,"In mga sibilian awn sala bang may girra, dapat protektahan."
3353,In mga muslim ayaw magapil sin kamuhi bang awn siya labut ha kasalahan.
3354,"Bang may girra, dapat pagsunod in mga batas sin pagkataw."
3355,In batas Islam sama ha batas sin Kaluagan Liyubangsa ha respeto sin tawo.
3356,"In Sara Parmanusiyaan Liyubangsa, iya isab nagsuhut ha Islam, karna in Islam patigayon sin kapatutan sin tawo ha panahon sin girra."
3357,"Awn duwa sanga sin batas kaluagan: isa para girra, isa para kahilum."
3358,"Isab, ha panahon sin girra, subay irespeto in mga bukun sundalo, mga bata, mga babayi, mga masakit."
3359,Bukun bang girra subay hilaw pa batas.
3360,In Islam may batas isab para ha kahilum: dapat isab ipahamut sin kapatutan sin tawo.
3361,"In girra ha Islam, subay himu-on ha batas, amu in darura kagunahan."
3362,"Bang di tuud darura, di pwede pagbunu."
3363,"Bang lumabis, in tawo mabilang na maminsana."
3364,"Hi Rasulullah nagsabi: “Bang kamu mamunu, buhata in pamunu ha marayaw na paagi.”"
3365,Ayaw patay sin di dapat patayon.
3366,Ayaw pa’gang sin mga awn sala.
3367,"In Rasulullah nagdala sin ulung, di para ha kasakit, kundi para ha kapayapaan."
3368,"Bukun para magpamugay, kundi para magturu sin kaadilan."
3369,"In Muslim subay magpugong sin kagunahan, awn kasakit bang awn rason."
3370,In pangaddatan dakula in bili ha Islam  magtaas sin darajat sin tawo ha dunya iban akhirat.
3371,"In mga girra bang way batas, mu lawas sin tawo na sakitan bukun tungud sala niya."
3372,Tawag sin Islam: ayaw apil sin girra bang awn kaw sala.
3373,In Islam nagtudlu sin respeto ha kapatutan sin tawo ha misan pa kahalan na kalisud.
3374,"Bang may kahalan na di matupad ha batas, dapat in Muslim magtindug ha pangaddatan."
3375,"Sama pa sin Hadith: in tawo na nagpaput sin kagunahan (sin traydor niya), tawagon siya ni Allah ha adlaw Qiyamat, pakita sin Hurul-‘In (babaing paraiso)."
3376,"In Islam, di lang magtulak sin batas – kundi pa mag-angkap ha tao sin kabayaan, dignidad, rason, iban kapayapaan."
3377,"In Muslim bang nagsunod ha pangaddatan, maparus sin pahala ha langit."
3378,"In bukun musulman, bang magsunod ha kapatutan, dapat isab respetuhan."
3379,"In Islam nagtindug sin halaw na prinsipyo – respeto, pangaddatan, dignidad, pasaylo."
3380,"Tungud ini, in Islam magpatumtum ha kapatutan sin tawo ha tanan kahalan girra man o kahilum."
3381,Ayaw kaw mahanggaw umasawa kan Mariyam.
3382,Siya in maglappas ha tau niya dayn ha manga dusa nila.
3383,Pagdungug hi Sultan Hirud sin pasal ini miyugaꞌ tuud siya.
3384,Kadtu kamu iban lawaga niyu marayaw in bataꞌ-bataꞌ.
3385,Ayaw kamu magpikil sin in maksud ku.
3386,"Bang kamu mangarap pa Tuhan, ayaw kamu sumingud ha tau."
3387,Diꞌ da makaatu sin lingkat sin manga kasumpingan yan.
3388,"Pangayuꞌ-ngayuꞌ kamu, tantu dihilan kamu."
3389,In manga kamu agad kākuꞌ biyaꞌ kamu sapantun asin.
3390,Subay kamu dumihil kasawahan pa manga mānusiyaꞌ.
3391,"Bang kamu mangayuꞌ duwaa pa Tuhan, ayaw kamu magpataud sin manga bichara."
3392,Kalasahi in manga banta niyu iban pangayui niyu duwaa marayaw.
3393,Ayaw kamu magsusa sin pasal sin susūngun.
3394,In manga mata niyu amuna in biyaꞌ sapantun ilaw sin ginhawa-baran niyu.
3395,Diꞌ niyu kaingatan lilingun in kasāan.
3396,Gām mayan subay sadja Tuhan in papagbayaun niyu.
3397,In kamu yan subay tubus in kawl-piil niyu tudju pa pagkahi niyu.
3398,"In mata niyu marayaw, na awn kasawahan sin ginhawa-baran niyu."
3399,Ayaw kamu mangliling pa mangīꞌ sin hinang sin tau.
3400,Tantuha niyu tuud in ini.
3401,"Wayruun tau magsūꞌ sin ilaw niya, pagꞌubus ampa niya sauban sin pastan."
3402,In bataꞌ-bataꞌ usug ini amuna in pagtawagun Immanwil.
3403,"Paglingkud niya, nagtipun ha katilibut niya in manga mulid niya."
3404,"Bang awn tau mamūs unu-unu niyu, būsi niyu siya."
3405,"Ayaw kamu magpadagbus, biyaꞌ nasususa kamu."
3406,In ngān ku hi Ahmad
3407,Naghuhula’ aku ha Kasalamatan
3408,Maunu-unu na kaw?
3409,Marayaw da isab
3410,Yari aku ha bāy.
3411,Yadtu siya ha iskul.
3412,Hiyapdi’ aku.
3413,Liyaul aku
3414,Liysuan aku.
3415,Kiyaru’ aku
3416,Kiyugan aku
3417,Kumaun kita.
3418,Kari kaw.
3419,Hawnu na kaw?
3420,Piyakain kaw?
3421,Piya-tabu’ aku.
3422,Hisiyu kaw?
3423,Hisiyu in ngān mu?
3424,Hundung kaw!
3425,Magsukul
3426,Magsukul tuud kaymu.
3427,‘Mura-murahan’
3428,Lanjal kaw/kamu
3429,Pila siyn ini/yadtu?
3430,Lima pilak.
3431,Mabaya’ aku mamiy kamatis.
3432,Matug na ako.
3433,Salam  Kasilasa
3434,Kamaya’ daran
3435,Ayad-Ayad/Kamaya’ kaw
3436,Kalasahan ta  kaw
3437,Dhang ready na in pag bukaan mo
3438,Bang kita dih mag bassa dih ta muna ingaton in bunnal asal maka sukna na sadja kita pasal minsan in massa sin mga caption asal mulkah na tuud.
3439,Sah sarang da kita ma pandang iban hatihon maraw bang bunnal iban bukon mahunit na in malapay kita sin dusa pasal sin pag pa saplag sin bukon klaro
3440,biya ha ini in kahalan sin paganak kan isa almasi.
3441,"in hi mariyam, ina niya, sabu nagtutunang iban hi yusup, sagawa ha wala pa sila nakapagtiyaun."
3442,niyanaman niya sin burus siya dayn ha kusug sin kudarat sin ru sin tuhan.
3443,in hi yusup ini hambuuk tau miyamagad sadja ha daakan sin tuhan.
3444,pagga niya kiyaingatan sin burus hi mariyam napikil niya baybarun na in pagtunang nila.
3445,"sagawa di niya hibukag in sabab sin pagbaybad nila, ha supaya di sumipug hi mariyam."
3446,"sakali ha sabu hi yusup namimikil sin pasal ini, nakalipat siya sarta nanagainup siya."
3447,ha lawm tagainup niya nagpanyata mawn kaniya in hambuuk malaikat naraak sin tuhan.
3448,"namung in malaikat, amu agi, yusup, hambuuk panubu hi daud, ayaw kaw mahanggaw umasawa kan mariyam."
3449,karna in siya yan naburus dayn ha kusug sin kudarat sin ru sin tuhan.
3450,"umanak siya hambuuk bata bata usug iban nganan mu in bata bata yan hi isa, sabab siya na yan in manglappas ha tau niya dayn ha manga dusa nila."
3451,nabunnal in kiyabayta sin tuhan amu in kiyasulat nakauna hi nabi isayas ha lawm kitab.
3452,ha susungun awn hambuuk budjang magburus iban maganak siya hambuuk bata bata usug.
3453,in bata bata usug ini amuna in pagtawagun immanwil.
3454,"in hati sin immanwil, yari in tuhan limamud katu'niyu."
3455,"na, pagbati hi yusup iyagad niya in bayta sin malaikat kaniya."
3456,tiyaunan niya na hi mariyam.
3457,sumagawa wala siya naghulid kay mariyam ha salugay.
3458,wala pa siya naganak.
3459,"paganak hi mariyam, ngiyanan hi yusup in bata bata."
3460,usug hi isa.
3461,in pagtibaw sin manga tau dayn ha subangan
3462,manjari in hi isa piyaganak duun ha kawman sin baytlaham.
3463,"ha hula yahudiya, ha waktu sin pagsultan hi sultan hirud."
3464,bukun mawgay awn dimatung manga tau dayn ha subangan mawn pa awrusalam.
